user_id,item_id,performance,value,portability,durability,overall_rating
1740,5039,3,5,5,4,4
537,5243,5,3,2,2,3
817,5218,5,4,3,5,4
1509,5236,5,5,2,3,4
853,5197,5,4,3,5,4
1993,5196,5,4,3,4,4
987,5368,5,3,4,3,4
866,5379,4,3,3,4,4
604,5227,5,5,2,3,4
468,5038,2,5,5,3,4
980,5226,5,5,3,4,4
1605,5090,1,4,4,3,3
1673,5473,3,3,1,5,3
1927,5096,3,5,5,4,4
1206,5416,4,4,2,4,4
1278,5368,4,2,4,3,3
1356,5346,4,4,2,2,3
1830,5184,3,2,3,4,3
792,5070,4,5,4,2,4
719,5337,4,5,5,4,4
896,5147,3,5,5,4,4
913,5163,3,4,5,4,4
1136,5407,5,4,3,5,4
949,5210,5,4,2,3,4
850,5468,5,3,3,3,4
991,5446,5,5,2,4,4
363,5285,4,5,1,4,4
1367,5164,3,4,5,2,4
382,5128,5,3,5,4,4
1553,5090,1,4,5,4,4
289,5203,5,5,4,5,5
399,5213,5,4,3,5,4
1433,5141,3,4,4,4,4
975,5348,5,4,3,2,4
545,5094,1,5,4,4,4
1005,5338,4,4,4,3,4
699,5160,3,3,5,4,4
1292,5172,4,4,4,4,4
1701,5259,5,4,2,3,4
350,5494,3,2,2,3,2
1662,5159,4,5,5,3,4
891,5359,4,3,4,4,4
756,5124,5,4,5,2,4
1014,5339,4,4,4,4,4
1593,5382,4,5,4,3,4
1878,5459,4,3,3,4,4
365,5421,4,4,4,5,4
1005,5229,5,5,2,3,4
1427,5106,4,4,5,4,4
311,5456,4,2,2,4,3
1553,5022,1,3,4,3,3
1584,5037,2,5,5,4,4
1055,5374,3,4,4,5,4
939,5415,4,3,3,5,4
1642,5120,4,5,5,3,4
110,5319,3,5,4,5,4
1005,5155,4,3,5,3,4
993,5162,3,3,5,4,4
994,5457,3,4,2,3,3
1289,5208,5,4,2,5,4
1844,5033,2,5,5,3,4
1724,5395,3,2,4,3,3
209,5205,5,5,2,4,4
1165,5210,5,4,1,2,3
1915,5351,4,2,2,3,3
1675,5362,5,4,3,3,4
788,5196,5,5,4,5,5
1602,5246,4,3,1,2,2
1007,5151,4,4,3,3,4
810,5223,5,4,2,5,4
1641,5086,2,3,5,1,3
471,5173,4,3,3,4,4
183,5161,4,3,4,4,4
755,5063,3,4,3,3,3
485,5111,4,4,5,3,4
64,5339,4,4,4,3,4
1701,5270,5,4,2,5,4
1798,5283,5,4,2,4,4
199,5304,5,4,4,5,4
1982,5249,5,4,1,5,4
774,5408,5,5,3,5,4
1300,5401,2,3,3,4,3
1486,5397,2,5,4,5,4
1855,5378,3,4,4,3,4
1399,5246,5,5,1,3,4
945,5110,5,3,5,5,4
374,5388,1,5,4,3,3
1830,5341,4,4,4,3,4
557,5202,5,5,3,5,4
302,5425,5,4,3,5,4
1063,5479,5,3,1,4,3
1655,5098,4,5,5,3,4
879,5177,3,3,5,3,4
1891,5047,1,5,4,5,4
1299,5407,5,4,2,5,4
517,5042,2,4,4,3,3
898,5242,5,4,2,4,4
1308,5246,5,4,2,3,4
561,5203,5,5,3,5,4
410,5186,3,5,4,4,4
1945,5286,5,4,2,3,4
394,5370,2,2,4,3,3
1547,5001,4,4,4,4,4
323,5409,5,4,3,5,4
628,5375,3,4,3,4,4
1310,5025,2,5,5,3,4
95,5357,4,2,3,4,3
95,5369,2,5,4,4,4
60,5361,5,4,3,4,4
432,5192,3,4,5,3,4
575,5171,3,3,3,4,3
231,5243,5,4,3,2,4
1111,5485,5,4,2,5,4
609,5114,3,4,5,2,4
1740,5097,2,4,5,3,4
879,5450,5,4,2,5,4
1325,5381,3,4,4,4,4
1113,5193,2,5,3,4,4
1830,5470,4,3,3,4,4
1213,5118,2,3,5,2,3
1850,5450,5,3,3,5,4
605,5162,2,2,5,2,3
1310,5337,4,5,4,4,4
627,5045,1,5,5,3,4
668,5345,4,4,3,5,4
363,5175,2,4,5,4,4
398,5214,5,5,3,5,4
366,5106,4,4,5,5,4
1152,5450,5,3,3,5,4
545,5033,3,5,4,4,4
530,5153,4,2,4,4,4
798,5017,4,5,3,2,4
674,5030,4,5,5,3,4
395,5231,5,5,2,4,4
1099,5498,4,3,1,4,3
1584,5154,4,5,5,2,4
509,5234,5,5,2,3,4
676,5216,5,5,3,4,4
199,5310,4,4,4,4,4
984,5352,5,4,4,3,4
840,5371,5,5,4,3,4
1207,5393,2,3,3,2,2
380,5289,3,4,2,3,3
728,5212,5,3,3,3,4
1673,5139,3,4,5,4,4
480,5053,1,5,4,4,4
710,5445,5,2,3,5,4
361,5259,5,3,2,3,3
1559,5429,5,5,2,5,4
1113,5134,3,4,5,4,4
146,5387,5,3,3,4,4
192,5311,5,3,4,5,4
1442,5047,1,5,5,5,4
492,5133,4,4,5,4,4
267,5287,5,5,2,4,4
376,5366,2,4,2,2,2
1095,5386,4,5,4,5,4
1672,5141,3,4,5,5,4
1646,5013,2,5,4,2,3
243,5234,5,4,2,3,4
426,5040,2,5,5,3,4
533,5345,3,4,3,5,4
484,5117,3,2,4,3,3
1734,5322,3,3,4,4,4
1322,5307,5,5,4,4,4
1400,5240,5,5,2,2,4
653,5210,5,4,2,3,4
1671,5472,3,2,2,5,3
484,5090,1,4,5,3,3
1990,5374,2,4,4,5,4
108,5182,2,3,5,3,3
108,5324,4,5,5,5,5
329,5478,5,4,3,5,4
383,5035,3,5,5,3,4
802,5208,5,5,2,5,4
1361,5357,4,3,3,3,3
500,5382,4,4,4,3,4
1162,5036,3,5,5,4,4
555,5454,3,3,1,4,3
988,5219,5,5,3,5,4
1167,5158,3,3,5,4,4
353,5417,4,4,2,5,4
1772,5334,5,4,4,4,4
587,5257,5,5,1,5,4
368,5044,2,2,3,3,2
1073,5208,5,3,1,4,3
1880,5278,5,5,2,4,4
1475,5405,5,5,3,5,4
586,5334,5,4,4,3,4
110,5183,2,4,3,4,3
1467,5061,4,5,4,4,4
664,5200,5,5,3,5,4
360,5070,3,4,3,2,3
756,5043,3,5,4,3,4
1551,5101,3,5,5,4,4
1128,5269,4,5,2,3,4
488,5113,4,5,4,3,4
845,5467,5,5,2,5,4
376,5031,2,5,4,3,4
1329,5307,4,5,4,4,4
176,5358,5,5,4,3,4
1336,5290,4,3,1,3,3
1984,5432,5,4,2,5,4
1633,5377,4,2,2,3,3
1130,5181,3,5,4,4,4
207,5214,5,5,3,5,4
1633,5040,2,4,4,3,3
1697,5457,4,4,2,3,3
1490,5474,4,3,2,4,3
857,5231,5,5,2,3,4
658,5252,5,3,2,3,3
234,5261,5,4,2,3,4
1446,5179,4,2,3,4,3
1674,5226,5,5,2,4,4
657,5425,5,3,3,5,4
727,5277,5,4,3,4,4
323,5441,5,5,1,5,4
1271,5241,4,3,2,2,3
1138,5297,5,3,4,5,4
363,5386,3,4,4,4,4
605,5402,4,4,3,3,4
710,5470,5,4,4,5,4
217,5200,5,5,4,5,5
1981,5026,3,5,5,4,4
1389,5218,5,3,3,4,4
307,5196,5,4,3,5,4
368,5254,5,5,1,2,3
1347,5209,5,4,2,3,4
389,5029,2,4,5,4,4
787,5380,4,5,3,3,4
172,5381,3,4,4,4,4
1366,5112,4,3,5,4,4
387,5295,5,5,2,3,4
1699,5450,5,3,3,5,4
1105,5096,3,5,4,3,4
390,5299,4,3,4,5,4
945,5055,2,4,3,4,3
249,5267,5,4,4,3,4
1108,5488,3,4,3,5,4
527,5390,3,5,4,4,4
125,5352,5,3,4,2,4
507,5299,4,3,5,4,4
1798,5350,4,4,3,3,4
90,5011,4,5,4,5,4
1916,5242,5,5,2,3,4
1054,5342,4,5,5,4,4
50,5097,2,4,5,3,4
362,5440,5,4,2,5,4
231,5236,5,5,2,3,4
166,5333,3,5,4,5,4
90,5374,2,4,4,4,4
1105,5473,4,3,2,5,4
356,5187,3,2,4,3,3
1090,5056,2,5,4,3,4
1390,5193,2,5,4,3,4
658,5468,4,4,2,3,3
1882,5238,5,5,3,5,4
10,5019,3,4,5,4,4
912,5354,4,4,3,4,4
1099,5452,4,3,2,4,3
240,5249,5,5,2,4,4
1041,5282,5,5,1,5,4
961,5062,2,3,3,3,3
382,5190,2,3,3,2,2
563,5324,4,4,4,5,4
1017,5170,4,3,4,4,4
374,5257,5,4,1,4,4
185,5366,3,4,3,3,3
1177,5200,5,5,3,5,4
1429,5278,4,4,1,4,3
935,5180,4,2,5,3,4
830,5123,2,3,5,3,3
1428,5210,5,5,3,3,4
1776,5059,2,5,5,4,4
202,5210,5,4,2,3,4
1005,5302,4,3,4,5,4
1326,5209,5,5,3,4,4
959,5447,5,4,3,4,4
1685,5124,4,4,5,3,4
375,5178,5,4,2,2,3
294,5254,5,5,1,2,3
1469,5394,4,4,3,4,4
1549,5172,4,5,4,4,4
1461,5216,5,5,2,4,4
1694,5054,2,5,5,2,4
1802,5396,2,5,4,4,4
520,5476,5,3,2,5,4
402,5110,4,4,5,5,4
1248,5110,4,4,5,5,4
1008,5227,5,5,4,4,4
904,5142,4,5,5,4,4
1785,5047,1,5,4,4,4
1636,5254,5,5,2,2,4
418,5171,3,4,4,4,4
376,5143,3,4,5,4,4
513,5084,3,4,5,3,4
1970,5167,4,3,4,4,4
1461,5242,5,4,2,4,4
1640,5301,4,4,4,5,4
1153,5338,4,4,4,4,4
972,5353,4,5,3,4,4
1806,5263,5,5,1,2,3
1005,5432,5,4,1,5,4
994,5397,2,5,3,4,4
1827,5266,5,4,3,3,4
496,5171,3,4,4,5,4
275,5208,5,4,2,5,4
1733,5440,5,4,2,5,4
1576,5217,5,5,2,5,4
617,5254,5,5,1,2,3
684,5099,2,4,5,3,4
637,5278,5,5,2,5,4
1327,5371,5,4,4,2,4
1502,5082,1,4,5,4,4
731,5242,5,4,2,3,4
1282,5217,5,5,3,4,4
1220,5196,5,5,4,5,5
1411,5034,3,5,5,4,4
542,5429,4,5,2,5,4
1214,5332,3,4,3,3,3
1538,5244,5,5,3,5,4
673,5085,1,5,4,2,3
240,5218,5,5,4,5,5
1427,5150,3,3,4,4,4
169,5301,5,4,5,5,5
1781,5281,5,5,2,2,4
1190,5371,4,5,4,3,4
381,5297,5,3,5,5,4
1909,5347,2,3,3,4,3
1508,5489,5,3,3,3,4
31,5096,2,5,5,4,4
372,5302,4,4,4,5,4
1336,5338,3,4,5,3,4
1021,5175,2,4,5,5,4
1875,5350,4,4,3,3,4
486,5145,3,4,5,4,4
1739,5005,3,4,4,4,4
507,5230,5,5,3,3,4
569,5255,5,5,2,3,4
1995,5481,4,2,3,5,4
1661,5436,5,4,3,5,4
1937,5255,5,5,2,4,4
370,5402,3,4,3,3,3
1702,5183,2,5,4,4,4
1773,5226,5,5,3,3,4
1897,5173,4,3,3,4,4
605,5499,4,3,1,3,3
229,5253,5,5,2,4,4
827,5196,5,5,4,5,5
464,5116,4,2,4,4,4
380,5089,2,4,5,4,4
529,5495,5,4,3,5,4
1460,5219,5,5,3,5,4
1944,5087,2,5,5,2,4
414,5191,3,2,4,4,3
514,5202,5,5,3,5,4
1196,5412,5,4,1,5,4
611,5313,3,5,4,3,4
609,5133,4,4,5,4,4
1138,5203,5,4,3,5,4
958,5106,5,4,5,4,4
376,5062,1,3,2,2,2
1710,5113,5,4,4,3,4
1331,5265,5,4,1,2,3
211,5212,5,5,4,4,4
1169,5296,5,5,2,5,4
1017,5258,5,4,1,3,3
1607,5305,5,4,5,5,5
1304,5076,2,5,4,4,4
710,5478,5,4,3,5,4
306,5479,5,3,2,4,4
552,5112,4,4,5,5,4
249,5252,5,4,2,4,4
1759,5037,2,5,4,4,4
1018,5351,4,3,3,3,3
608,5064,2,4,4,4,4
1703,5044,2,2,3,3,2
995,5284,5,5,1,4,4
790,5057,3,4,4,4,4
1900,5212,5,5,4,4,4
274,5221,5,4,2,3,4
1626,5287,5,5,2,4,4
741,5250,5,5,1,2,3
397,5436,5,4,1,5,4
334,5477,4,2,3,3,3
1915,5492,4,2,2,3,3
794,5172,4,5,4,3,4
1619,5185,4,3,4,3,4
1248,5414,5,4,2,4,4
659,5074,2,4,4,1,3
32,5372,4,3,3,4,4
1047,5097,3,4,5,2,4
554,5340,4,3,4,4,4
1943,5045,1,5,5,3,4
354,5236,5,5,2,3,4
1187,5193,3,4,4,4,4
196,5372,4,3,3,4,4
666,5112,4,4,5,4,4
367,5135,3,4,4,4,4
1698,5398,4,5,4,3,4
945,5143,3,4,5,4,4
263,5246,5,4,1,2,3
845,5270,5,4,2,4,4
613,5283,5,4,2,5,4
654,5358,4,5,4,3,4
1103,5345,3,3,2,5,3
194,5188,2,3,5,4,4
90,5046,4,4,5,2,4
1976,5213,5,4,3,5,4
1525,5157,2,4,3,3,3
1092,5177,2,4,5,3,4
1260,5130,4,5,4,2,4
1376,5152,5,4,4,4,4
520,5372,3,3,3,5,4
1022,5037,3,5,5,3,4
1096,5172,4,4,3,3,4
400,5082,2,4,5,5,4
1258,5016,1,4,3,3,3
200,5200,5,5,4,5,5
1461,5217,5,5,3,5,4
1673,5051,2,5,3,3,3
214,5277,5,4,3,3,4
1401,5164,3,4,5,2,4
605,5178,3,4,3,2,3
1974,5205,5,5,2,4,4
1498,5154,4,4,5,3,4
1120,5317,5,5,3,4,4
966,5439,5,4,1,5,4
715,5056,2,5,3,3,3
925,5040,3,5,5,3,4
270,5261,5,3,2,3,3
30,5341,4,4,4,4,4
1969,5383,4,4,4,4,4
379,5321,5,3,4,4,4
1047,5393,3,5,3,3,4
1804,5171,2,5,4,4,4
1300,5005,3,4,4,4,4
361,5039,2,5,4,4,4
1614,5125,4,4,4,4,4
543,5380,5,5,3,3,4
1220,5199,5,5,4,5,5
360,5188,2,4,4,3,3
350,5450,5,4,2,5,4
1718,5208,5,3,1,4,3
1274,5372,3,3,2,5,3
579,5057,1,4,2,3,2
1138,5450,5,3,3,5,4
1986,5104,4,3,5,4,4
513,5171,2,4,4,4,4
195,5164,3,4,5,2,4
1583,5125,4,4,4,4,4
625,5283,5,4,1,5,4
1121,5196,5,5,3,5,4
530,5224,5,5,3,3,4
562,5293,5,5,2,3,4
398,5314,4,4,3,5,4
1489,5349,3,4,3,3,3
1196,5054,2,4,5,1,3
1515,5006,4,5,5,4,4
617,5424,5,2,2,5,4
361,5281,5,5,1,3,4
1106,5155,4,2,5,3,4
737,5085,1,4,4,2,3
108,5336,4,4,4,4,4
394,5062,1,3,3,1,2
1533,5142,4,5,5,5,5
397,5105,5,4,5,5,5
65,5021,2,3,4,4,3
376,5255,5,5,1,2,3
1709,5245,5,5,2,5,4
467,5062,1,3,4,4,3
1263,5074,3,5,4,3,4
1838,5147,4,4,5,5,4
1367,5074,2,3,3,2,2
1542,5210,5,3,2,3,3
102,5320,5,4,3,5,4
1593,5303,4,4,5,5,4
1710,5032,2,5,3,3,3
1223,5167,4,3,4,4,4
1814,5050,4,5,4,4,4
448,5087,3,5,5,2,4
1147,5271,4,5,2,3,4
173,5184,4,3,3,5,4
1798,5164,4,5,5,2,4
216,5198,5,5,3,5,4
1288,5105,4,4,5,4,4
917,5178,4,5,3,3,4
1945,5202,5,5,4,5,5
1906,5153,4,3,5,5,4
1427,5115,5,3,5,4,4
612,5152,4,4,3,4,4
812,5305,5,4,5,5,5
1434,5328,4,4,4,3,4
355,5105,4,3,5,4,4
60,5041,2,3,5,2,3
1605,5377,4,3,2,4,3
1912,5081,4,5,4,4,4
678,5109,4,3,5,5,4
903,5088,4,3,5,3,4
1580,5340,3,4,4,4,4
387,5427,5,4,4,5,4
1437,5389,5,5,4,4,4
596,5346,4,4,2,3,3
218,5233,5,5,3,3,4
897,5356,4,5,4,5,4
1159,5327,4,3,4,3,4
839,5049,2,4,4,3,3
415,5049,2,3,4,2,3
1585,5296,4,4,1,2,3
1644,5222,5,4,3,3,4
354,5205,4,5,1,4,4
1734,5377,4,3,3,4,4
390,5136,4,4,5,3,4
1010,5378,2,4,4,3,3
340,5457,4,5,2,4,4
1840,5087,3,5,5,3,4
8,5392,5,3,4,3,4
1578,5471,5,4,4,5,4
1864,5247,5,5,2,4,4
859,5295,5,5,3,3,4
380,5095,3,4,4,1,3
377,5277,5,3,1,3,3
843,5222,5,5,4,4,4
94,5348,5,4,4,2,4
590,5101,3,5,5,4,4
146,5143,4,4,5,3,4
819,5038,3,5,4,4,4
1023,5454,4,3,2,5,4
1641,5396,2,4,3,4,3
93,5017,4,5,3,3,4
862,5004,3,5,4,5,4
827,5212,5,4,4,4,4
994,5025,2,5,5,2,4
73,5335,3,4,4,4,4
651,5050,4,5,4,5,4
212,5217,5,5,2,4,4
465,5190,3,4,4,3,4
1662,5085,1,5,4,3,3
910,5408,5,4,3,5,4
921,5391,3,5,3,4,4
351,5162,2,2,4,2,2
830,5489,5,3,3,3,4
673,5070,3,5,4,3,4
1842,5227,5,5,3,4,4
591,5403,5,3,1,5,4
894,5381,3,4,4,5,4
1547,5373,2,3,2,3,2
1121,5195,5,5,4,5,5
1767,5035,2,5,5,4,4
542,5364,2,4,2,2,2
780,5058,2,4,5,5,4
752,5212,5,4,3,3,4
663,5046,3,4,5,3,4
1,5075,1,3,5,2,3
398,5366,3,4,2,3,3
1252,5353,5,4,3,4,4
444,5181,3,5,3,4,4
621,5433,5,4,1,5,4
260,5221,5,4,3,4,4
14,5361,5,3,3,4,4
1822,5042,2,4,4,3,3
1790,5280,5,4,2,5,4
457,5045,2,4,5,2,3
1673,5045,1,4,5,3,3
1809,5081,4,5,5,5,5
752,5284,5,5,2,4,4
1710,5146,3,4,5,4,4
1581,5179,5,2,4,5,4
529,5491,4,4,1,5,4
232,5276,5,5,3,4,4
1110,5284,5,5,2,4,4
502,5114,2,4,4,2,3
564,5435,5,4,1,5,4
506,5232,5,5,2,3,4
1728,5156,3,4,5,3,4
1578,5217,5,4,2,4,4
929,5070,3,5,4,2,4
1299,5354,4,3,2,4,3
297,5216,5,5,2,5,4
671,5269,5,5,2,4,4
945,5186,4,4,4,4,4
944,5388,3,5,4,2,4
889,5078,3,5,4,5,4
1225,5390,3,4,4,4,4
1351,5027,1,4,3,2,2
1327,5348,4,4,4,3,4
919,5097,2,3,5,3,3
1618,5179,4,2,3,4,3
942,5000,4,4,4,3,4
585,5070,3,4,4,3,4
1691,5301,5,4,5,5,5
1864,5285,4,5,1,4,4
1687,5128,4,3,5,4,4
739,5100,2,4,4,2,3
589,5219,5,5,3,5,4
503,5481,4,3,2,5,4
1715,5215,5,5,3,4,4
493,5092,4,5,5,4,4
513,5170,3,4,4,3,4
1232,5375,3,3,3,4,3
175,5323,5,3,3,3,4
218,5216,5,5,3,4,4
384,5440,5,5,1,5,4
1248,5351,3,3,3,4,3
1704,5395,4,3,4,4,4
586,5015,2,5,5,4,4
1571,5464,5,5,4,4,4
526,5235,5,4,2,4,4
1541,5211,4,4,3,4,4
1295,5179,4,2,3,4,3
1489,5232,5,5,2,4,4
1687,5044,4,5,4,5,4
1476,5246,5,4,2,4,4
866,5239,5,5,1,4,4
962,5043,2,5,4,3,4
695,5080,4,5,4,3,4
671,5220,5,5,2,3,4
1806,5204,5,5,3,3,4
155,5322,3,3,4,4,4
1528,5468,4,4,2,3,3
1236,5303,5,4,5,5,5
1764,5239,5,4,2,5,4
939,5223,5,4,2,4,4
466,5125,4,5,5,4,4
1398,5018,3,5,4,4,4
1960,5131,3,3,4,4,4
604,5070,4,4,4,2,4
1510,5483,5,3,2,5,4
1254,5456,4,2,3,4,3
104,5331,5,5,4,3,4
1960,5182,2,4,5,3,4
1312,5116,3,2,3,4,3
791,5349,3,4,4,4,4
1316,5071,3,4,5,4,4
839,5177,2,4,5,4,4
822,5324,4,5,4,5,4
799,5197,5,4,3,4,4
251,5283,5,4,2,5,4
1635,5181,2,4,3,4,3
1005,5419,5,4,2,5,4
586,5067,3,4,5,3,4
1972,5342,3,5,5,3,4
1108,5426,5,3,2,4,4
388,5291,5,4,2,4,4
509,5219,5,5,3,5,4
206,5219,5,5,4,5,5
1912,5180,5,3,5,4,4
1146,5030,3,5,5,2,4
1806,5215,5,4,2,4,4
947,5488,4,5,3,5,4
1341,5199,5,4,4,5,4
879,5149,3,4,5,4,4
36,5032,2,5,5,3,4
874,5098,3,5,4,2,4
1516,5478,5,3,3,5,4
337,5499,4,4,2,4,4
1787,5171,3,4,4,4,4
366,5279,5,5,2,4,4
791,5029,1,3,5,4,3
992,5435,5,5,2,5,4
1592,5144,4,5,5,4,4
737,5082,1,3,4,3,3
1446,5490,3,4,3,5,4
1374,5408,5,3,2,5,4
358,5375,2,3,3,4,3
371,5353,3,4,3,3,3
365,5294,5,5,2,3,4
921,5387,5,3,2,4,4
500,5051,1,5,3,3,3
190,5387,5,3,3,5,4
1995,5486,5,5,4,5,5
438,5076,1,5,4,4,4
1522,5164,3,5,5,2,4
1598,5062,2,4,4,3,3
1078,5142,4,5,5,5,5
1330,5201,5,5,3,5,4
1196,5293,5,4,2,3,4
1379,5194,5,5,3,5,4
1883,5173,3,3,4,3,3
800,5245,5,5,1,4,4
946,5078,4,4,4,5,4
586,5021,3,4,4,4,4
1260,5154,4,5,4,2,4
1707,5229,5,5,2,3,4
857,5125,4,4,4,3,4
917,5153,5,3,5,3,4
1669,5357,4,4,3,3,4
573,5376,2,2,2,5,3
616,5275,4,3,2,2,3
1823,5210,5,4,2,3,4
823,5215,5,5,3,4,4
1626,5254,5,5,2,3,4
1485,5074,2,4,5,3,4
914,5011,3,4,4,4,4
1092,5316,3,5,4,3,4
864,5429,5,5,3,5,4
1269,5455,5,3,3,4,4
1343,5217,5,5,3,5,4
330,5489,5,4,4,5,4
340,5494,4,3,3,4,4
1971,5397,3,5,4,5,4
999,5268,5,5,2,4,4
538,5387,4,3,2,5,4
407,5043,3,5,3,3,4
805,5241,4,4,1,3,3
1843,5290,4,4,2,4,4
1210,5108,5,3,5,5,4
1008,5284,5,5,2,4,4
1704,5058,3,4,5,5,4
696,5195,5,5,3,5,4
1818,5472,3,2,2,5,3
1210,5185,3,2,4,3,3
1284,5160,4,3,5,4,4
393,5283,5,3,2,4,4
1761,5247,5,5,1,4,4
554,5089,2,4,4,3,3
281,5262,5,4,1,4,4
335,5486,5,5,4,4,4
1360,5305,4,4,5,4,4
1293,5345,4,3,3,4,4
901,5169,4,5,4,3,4
40,5355,4,4,3,3,4
1292,5332,3,5,4,4,4
1347,5425,5,3,2,4,4
1882,5278,4,4,2,5,4
633,5354,4,4,2,5,4
24,5397,3,5,4,4,4
1084,5093,3,4,5,4,4
1763,5084,3,4,5,4,4
48,5003,3,5,5,4,4
307,5405,5,5,3,5,4
1861,5193,2,4,3,3,3
1829,5011,4,5,5,5,5
1977,5097,2,4,5,2,3
733,5263,5,4,1,2,3
336,5209,5,4,1,4,4
627,5040,3,5,5,5,4
213,5267,5,3,3,3,4
358,5027,1,4,3,2,2
454,5125,4,5,4,4,4
684,5144,3,4,5,4,4
798,5319,2,4,4,4,4
583,5399,2,3,4,3,3
1121,5214,5,5,4,4,4
688,5133,4,4,5,5,4
1759,5143,3,5,5,5,4
507,5129,3,4,4,3,4
50,5015,2,5,5,4,4
811,5275,5,3,3,3,4
928,5400,4,4,4,4,4
950,5006,3,4,4,3,4
1803,5365,4,4,3,3,4
1731,5254,5,5,2,3,4
1207,5247,4,5,1,3,3
1383,5259,5,4,2,3,4
1325,5391,4,4,4,4,4
856,5450,5,3,3,5,4
1220,5266,5,4,3,3,4
371,5153,4,2,5,4,4
1110,5221,5,4,3,4,4
1227,5402,5,4,4,4,4
695,5036,2,5,4,3,4
1731,5267,5,4,3,3,4
387,5161,3,4,4,4,4
1108,5298,5,4,5,5,5
34,5033,3,5,5,3,4
247,5244,5,4,3,5,4
1476,5281,5,5,2,3,4
612,5390,3,5,4,4,4
902,5446,5,4,2,4,4
210,5277,5,3,3,4,4
1031,5488,3,4,3,5,4
1820,5246,5,4,2,3,4
1581,5055,2,4,4,4,4
1282,5259,5,4,2,3,4
947,5499,4,4,1,4,3
348,5455,5,3,3,4,4
592,5259,5,4,1,3,3
1361,5323,5,2,3,2,3
1294,5047,1,5,5,5,4
353,5180,4,2,5,3,4
652,5366,3,5,3,3,4
80,5397,3,5,4,4,4
1300,5050,2,4,3,3,3
1434,5016,1,4,3,3,3
1753,5425,5,3,3,5,4
212,5235,5,3,2,4,4
297,5243,5,4,3,3,4
722,5463,4,5,3,5,4
430,5066,1,4,3,4,3
1602,5282,5,5,1,4,4
679,5365,4,4,3,3,4
563,5184,4,4,4,3,4
57,5060,4,5,4,4,4
1521,5182,2,4,5,3,4
233,5264,5,5,1,4,4
391,5390,2,4,2,3,3
1651,5129,3,5,4,4,4
1727,5292,5,5,1,4,4
1300,5270,4,4,2,4,4
369,5333,3,4,4,5,4
1528,5051,1,5,3,3,3
532,5331,5,4,5,4,4
258,5276,5,4,2,4,4
856,5247,4,4,1,3,3
492,5060,4,5,5,3,4
404,5175,3,5,5,4,4
574,5043,3,5,4,3,4
1047,5336,3,4,5,4,4
72,5399,3,4,3,2,3
40,5367,3,3,4,4,4
61,5384,3,3,4,5,4
999,5256,5,5,3,4,4
1905,5160,3,3,5,3,4
399,5468,4,3,2,3,3
798,5034,3,5,5,3,4
1731,5232,5,5,3,4,4
507,5321,4,3,4,3,4
1139,5157,2,5,4,4,4
1755,5125,4,4,4,3,4
1105,5216,5,5,1,3,4
277,5285,5,5,1,5,4
1082,5370,3,2,5,4,4
1490,5497,5,3,3,5,4
1429,5139,3,4,5,3,4
1334,5240,5,5,2,2,4
392,5280,5,3,2,4,4
547,5362,5,4,4,3,4
758,5011,3,4,4,4,4
718,5149,4,4,5,4,4
1001,5076,2,5,5,3,4
1790,5241,5,4,2,2,3
1494,5149,4,4,5,4,4
1039,5154,4,5,4,3,4
1928,5203,5,5,3,5,4
938,5034,2,4,4,3,3
966,5436,5,4,1,5,4
751,5163,3,4,5,4,4
311,5205,4,5,2,3,4
1000,5259,5,4,1,2,3
1916,5203,5,5,3,5,4
457,5166,3,4,5,3,4
1507,5343,3,5,5,4,4
1247,5292,5,5,2,4,4
386,5376,2,2,2,4,2
1504,5478,4,4,3,5,4
823,5225,5,5,3,4,4
1399,5237,5,4,2,4,4
1455,5155,4,3,5,4,4
1281,5036,3,5,4,4,4
1833,5093,3,4,4,4,4
374,5328,4,5,4,3,4
1207,5330,3,4,4,5,4
1957,5196,5,5,3,5,4
1586,5139,3,4,5,4,4
498,5061,4,5,3,3,4
1005,5078,3,4,3,4,4
1041,5274,4,3,1,3,3
858,5247,5,4,2,3,4
356,5083,2,4,4,2,3
1225,5082,2,4,5,5,4
439,5147,3,5,5,4,4
1429,5085,1,5,3,2,3
350,5171,3,4,4,4,4
345,5220,5,5,2,3,4
623,5202,5,5,4,5,5
1623,5371,5,4,4,3,4
834,5016,2,5,4,4,4
1065,5428,5,3,2,4,4
1620,5482,4,4,3,5,4
1403,5289,5,5,2,4,4
945,5352,4,3,3,2,3
1143,5360,3,4,2,2,3
1379,5230,5,5,3,4,4
858,5279,5,5,2,4,4
550,5076,1,4,4,4,3
1500,5029,2,3,5,5,4
5,5359,4,2,3,4,3
509,5274,5,4,3,4,4
10,5022,1,3,3,3,2
1496,5210,5,4,1,2,3
920,5420,5,5,2,5,4
376,5458,3,2,3,5,3
1512,5273,5,5,2,4,4
1990,5379,3,3,4,4,4
1864,5201,5,4,4,5,4
1497,5387,5,3,3,5,4
243,5220,5,5,1,3,4
395,5359,4,2,4,3,3
1196,5246,5,3,1,2,3
1633,5010,3,3,4,5,4
981,5313,3,5,4,4,4
1470,5171,2,4,3,5,4
1299,5381,3,3,3,4,3
1806,5275,5,3,2,3,3
1087,5346,5,4,3,3,4
497,5173,4,3,4,4,4
1791,5212,4,4,3,3,4
1359,5272,5,5,3,4,4
372,5031,2,5,4,3,4
455,5035,3,5,5,4,4
358,5144,3,4,5,4,4
1780,5300,5,4,4,5,4
